BRANCH1,SUBJECT,TITLE,CHANNEL,Video URL,ID,UNIT,YEAR,BRANCH
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Closure Properties of Regular Language | GATECSE | TOC,THE GATEHUB,https://www.youtube.com/watch?v=OvsgW1h4JXk,2.0.5,2,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,20. Pigeonhole Principle (Automata Theory),itechnica,https://www.youtube.com/watch?v=hHsby8te7M4,2.0.6,2,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Pumping Lemma (For Regular Languages),Neso Academy,https://www.youtube.com/watch?v=dikEDuepOtI,2.0.7,2,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Decision Properties of Regular Language Part 1(C43) #RegularLanguage #Emptynessproblem,Pravas Tutorial,https://www.youtube.com/watch?v=EIAVVBbPTso,2.0.8,2,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Regular &amp; Non regular Grammar Part 1,Theory of Automata by P.K Mishra Sir,https://www.youtube.com/watch?v=D_4JksgVTWs,3.0.1,3,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Definition of CFG with an Example || Context Free Grammar || TOC || Theory of Computation|| FLAT| CD,Sudhakar Atchala,https://www.youtube.com/watch?v=JxRWgobTYto,3.0.2,3,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Derivations of CFGs,Neso Academy,https://www.youtube.com/watch?v=3rzTRtjUM_I,3.0.3,3,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Lec-47: What is Context free grammar in TOC | Formal Definition,Gate Smashers,https://www.youtube.com/watch?v=SlSA9vEXCm4,3.0.4,3,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Lec-65: Derivation Tree 🌲Parse Tree 🌲 with example in TOC &amp; Compiler design,Gate Smashers,https://www.youtube.com/watch?v=nUVmsW68K0Y,3.0.5,3,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,REGULAR GRAMMAR TO FINITE AUTOMATA (RG to FA),Studypuram for Technical Education,https://www.youtube.com/watch?v=pATp66LPwYw,3.0.6,3,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Simplification of CFG | Context Free Grammar | Compiler Design,KnowledgeGATE by Sanchit Sir,https://www.youtube.com/watch?v=8rkzd4CuCD0,3.0.7,3,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Chomsky Normal Form || Converting CFG to CNF || TOC || FLAT || Theory of Computation,Sudhakar Atchala,https://www.youtube.com/watch?v=zTNm1nzDKUg,3.0.8,3,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Greibach Normal Form || Converting CFG to GNF || Ex 1 || TOC || FLAT || Theory of Computation,Sudhakar Atchala,https://www.youtube.com/watch?v=Ese3Xvs-nqM,3.0.9,3,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Chomsky Hierarchy - Explained in Detail with examples,Advanced CS IT for GATE,https://www.youtube.com/watch?v=9idnQ2C6HfA,3.1.0,3,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Pushdown Automata (Introduction),Neso Academy,https://www.youtube.com/watch?v=4ejIAmp_Atw,4.0.1,4,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Acceptance of PDA || Language accepted by pda || Theory of computation || TOC,Sudhakar Atchala,https://www.youtube.com/watch?v=mhQ08WRGR2Q,4.0.2,4,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,DCFL:Detereministc Context Free Language,Mrs Aashna Rukhsaar,https://www.youtube.com/watch?v=6b8FqZZuAIA,4.0.3,4,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,CFG to PDA Conversion || Equivalence of CFG and PDA || TOC,THE GATEHUB,https://www.youtube.com/watch?v=G8L4w3suwU4,4.0.4,4,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,36. Two Stack PDA | 2 Stack PDA,itechnica,https://www.youtube.com/watch?v=ENzWnB9axZs,4.0.5,4,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Pumping Lemma for Context Free Language with example (a^n b^n c^n) || TOC || FLAT || Theory of Com.,Sudhakar Atchala,https://www.youtube.com/watch?v=nnyHfZssTWA,4.0.6,4,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Closure Properties of Context Free Language | Union | Concatenation | GATECSE | TOC,THE GATEHUB,https://www.youtube.com/watch?v=mhd4gJk073I,4.0.7,4,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Decision Properties of Context Free Language Part 1 | Emptiness Problem (C55),Pravas Tutorial,https://www.youtube.com/watch?v=651P7DKcng8,4.0.8,4,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Turing Machine - Introduction (Part 1),Neso Academy,https://www.youtube.com/watch?v=PvLaPKPzq2I,5.0.1,5,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Introduction to Turing Machine || Formal Definition || Model || FLAT || TOC || Theory of Computation,Sudhakar Atchala,https://www.youtube.com/watch?v=fQY69m8R_b4,5.0.2,5,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Lecture 5: Language Acceptability by Turing Machines,Dr. Sandip Roy,https://www.youtube.com/watch?v=akAgs8WBlH0,5.0.3,5,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,TECHNIQUES OF TURING MACHINE CONSTRUCTION JNNCE CSE ATC SNN M4 C7,Sankhya Nayak,https://www.youtube.com/watch?v=THDQvMTyfBQ,5.0.4,5,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Types of Turing Machines | Variants of Turing Machine | Modifications of Turing Machine | TOC |FLAT,Sudhakar Atchala,https://www.youtube.com/watch?v=AipD1Yn-XAM,5.0.5,5,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,"5.7 Turing Machine as Computer of Integer Functions, Automata, TAFL",Lecturetales,https://www.youtube.com/watch?v=bdpiatQ5rz4,5.0.6,5,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Universal Turing Machine || Binary encoding of Turing machine || TOC || FLAT || Automata Theory,Sudhakar Atchala,https://www.youtube.com/watch?v=ZzyxDF3fVts,5.0.7,5,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Linear Bounded Automata || TOC || FLAT || Theory of Computation,Sudhakar Atchala,https://www.youtube.com/watch?v=7cGGESWWoLw,5.0.8,5,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,The Church-Turing Thesis,Neso Academy,https://www.youtube.com/watch?v=0D7yInuKvKs,5.0.9,5,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Recursive vs Recursive Enumerable language| automata | AKTU EXAM | difference | LS Academy,LS Academy for Technical Education,https://www.youtube.com/watch?v=RmNopb2nxUQ,5.1.0,5,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Understanding the Halting Problem,Spanning Tree,https://www.youtube.com/watch?v=Kzx88YBF7dY,5.1.1,5,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,Post Correspondence Problem ( PCP ) 🔥🔥,Perfect Computer Engineer,https://www.youtube.com/watch?v=TAMJPB65yJM,5.1.2,5,2,IT-2
IT,THEORY OF AUTOMATA AND FORMAL LANGUAGES,"Post’s Correspondence Problem, Introduction to Recursive Function Theory Turing Machine as Computer",Ch-35: IIT Madras: Metallurgical and Others,https://www.youtube.com/watch?v=WKUgPBzwb2o,5.1.3,5,2,IT-2
CSE,DIGITAL ELECTRONICS,Representation of signed number | sign magnitude form | 1&#39;s complement and 2&#39;s complement form,RF Design Basics,https://www.youtube.com/watch?v=zMX2WERv74k,1.0.1,1,2,CSE-2
CSE,DIGITAL ELECTRONICS,creative ideas for Logic gates,Creative ideas EEE,https://www.youtube.com/watch?v=QIc7qLSdSno,1.0.2,1,2,CSE-2
CSE,DIGITAL ELECTRONICS,"Introduction to Binary code | ASCII, UNICODE, EBCDIC, BCD | Number System",Gate Smashers,https://www.youtube.com/watch?v=0UVSPwzGw4U,1.0.3,1,2,CSE-2
CSE,DIGITAL ELECTRONICS,Number System Conversion in DIGITAL LOGIC DESIGN,PAAS ACADEMY,https://www.youtube.com/watch?v=VXiBe7RZax0,1.0.4,1,2,CSE-2
CSE,DIGITAL ELECTRONICS,Demorgan&#39;s Theorem proof with the help of Truth Table,Vinita Kushwaha,https://www.youtube.com/watch?v=ZMZRacxsBbI,1.0.5,1,2,CSE-2
CSE,DIGITAL ELECTRONICS,SOP and POS forms - Concept and solved example - Hindi,Electronics Subjectified,https://www.youtube.com/watch?v=HO89lqPptxo,1.0.6,1,2,CSE-2
CSE,DIGITAL ELECTRONICS,Boolean Function Representation: SOP and POS Form | Minterms and Maxterms Explained,ALL ABOUT ELECTRONICS,https://www.youtube.com/watch?v=YmKmS9bpMqM,1.0.7,1,2,CSE-2
CSE,DIGITAL ELECTRONICS,5 Variable K-Map with an example || Five Variable Karnaugh Map || DLD || DE,Sudhakar Atchala,https://www.youtube.com/watch?v=7ygVckru4T0,1.0.8,1,2,CSE-2
CSE,DIGITAL ELECTRONICS,K-map with don&#39;t care | KEE401 | Previous year question,Techno Tutorials ( e-Learning),https://www.youtube.com/watch?v=S1IYGoD-XFc,1.0.9,1,2,CSE-2
CSE,DIGITAL ELECTRONICS,SOP and POS Form Examples,Neso Academy,https://www.youtube.com/watch?v=K2cpJex0o_A,1.1.0,1,2,CSE-2
CSE,DIGITAL ELECTRONICS,Implementation of all logic gates with NAND gate | Design with universal gates | digital electronics,RF Design Basics,https://www.youtube.com/watch?v=4-kCfYGZDtE,1.1.1,1,2,CSE-2
CSE,DIGITAL ELECTRONICS,tabulation method in digital electronics in hindi | quine mccluskey method,Aasaan padhaai,https://www.youtube.com/watch?v=enaCwIFbAGI,1.1.2,1,2,CSE-2
CSE,DIGITAL ELECTRONICS,Introduction to Combinational Circuits in digital electronics Tutorials,CS Engineering Gyan,https://www.youtube.com/watch?v=9dQ2J0FAtO8,2.0.1,2,2,CSE-2
CSE,DIGITAL ELECTRONICS,"What is Magnitude Comparator (Digital Comparator) | 1-bit, 2-bit and 4-bit Comparators Explained",ALL ABOUT ELECTRONICS,https://www.youtube.com/watch?v=wgje9eH3TT0,2.0.2,2,2,CSE-2
CSE,DIGITAL ELECTRONICS,Introduction to Multiplexer | What are Multiplexers | Digital Electronics,Gate Smashers,https://www.youtube.com/watch?v=p6yPvw88BJk,2.0.3,2,2,CSE-2
CSE,DIGITAL ELECTRONICS,Working of Demultiplexers | Digital Electronics,Gate Smashers,https://www.youtube.com/watch?v=sfO49TABrNo,2.0.4,2,2,CSE-2
CSE,DIGITAL ELECTRONICS,Introduction to Decoders || 2 × 4 Decoder || Digital Logic Design || Digital Electronics | DLD | DE,Sudhakar Atchala,https://www.youtube.com/watch?v=FavBqeTTmO0,2.0.5,2,2,CSE-2
CSE,DIGITAL ELECTRONICS,Multiplexed Display devices Part1,Mohini Singh,https://www.youtube.com/watch?v=Er_XjdAZYxQ,2.0.6,2,2,CSE-2
CSE,DIGITAL ELECTRONICS,Full Adder,Neso Academy,https://www.youtube.com/watch?v=RK3P9L2ZXk4,2.0.7,2,2,CSE-2
CSE,DIGITAL ELECTRONICS,Half Adder || Combinational Circuit || Digital Logic Design || Digital Electronics || DLD || DE,Sudhakar Atchala,https://www.youtube.com/watch?v=Ik0Usp4KHTU,2.0.8,2,2,CSE-2
CSE,DIGITAL ELECTRONICS,Full Subtractor | Easy Explanation,Neso Academy,https://www.youtube.com/watch?v=dBXGGWbtt6U,2.0.9,2,2,CSE-2
CSE,DIGITAL ELECTRONICS,Difference between Serial Adder and Parallel Adder | Digital Electronics,Vasudha's Engineering Classes,https://www.youtube.com/watch?v=lBI_8c3zP_0,2.0.10,2,2,CSE-2
CSE,DIGITAL ELECTRONICS,N Bit Parallel Adder 4 Bit Parallel Adder,TutorialsPoint,https://www.youtube.com/watch?v=DwoM9_Qq3r4,2.0.11,2,2,CSE-2
CSE,DIGITAL ELECTRONICS,BCD Adder | Simple Explanation,Neso Academy,https://www.youtube.com/watch?v=9O7OJi7RCLQ,2.0.12,2,2,CSE-2
CSE,DIGITAL ELECTRONICS,Introduction to Sequential Circuits | Important,Neso Academy,https://www.youtube.com/watch?v=AaN72s5WfOM,3.0.1,3,2,CSE-2
CSE,DIGITAL ELECTRONICS,Adjustable Toggle Latch Clamp Review - Real World Use!,Unboxing Experience,https://www.youtube.com/watch?v=3ahIqnctYMM,3.0.2,3,2,CSE-2
CSE,DIGITAL ELECTRONICS,flip flop क्या होता हैं। drishti ias interview।#motivation #shorts #ias,Drishti Shots 2 M,https://www.youtube.com/watch?v=GGUbrqEkVjI,3.0.3,3,2,CSE-2
CSE,DIGITAL ELECTRONICS,SR Flip Flop to JK Flip Flop Conversion || Digital Logic Design || DLD || Digital Electronics || DE,Sudhakar Atchala,https://www.youtube.com/watch?v=gNtMMweJxpU,3.0.4,3,2,CSE-2
CSE,DIGITAL ELECTRONICS,Shift Register (SISO Mode),Neso Academy,https://www.youtube.com/watch?v=unorn9n-UpE,3.0.5,3,2,CSE-2
CSE,DIGITAL ELECTRONICS,Introduction to Counters | Important,Neso Academy,https://www.youtube.com/watch?v=iaIu5SYmWVM,3.0.6,3,2,CSE-2
CSE,DIGITAL ELECTRONICS,Synchronous Counters Explained (Part-1),ALL ABOUT ELECTRONICS,https://www.youtube.com/watch?v=dIianWwz-Fw,3.0.7,3,2,CSE-2
CSE,DIGITAL ELECTRONICS,Johnson Counter | Twisted Ring Counter,Gate Smashers,https://www.youtube.com/watch?v=r80M7hOpzhA,3.0.8,3,2,CSE-2
CSE,DIGITAL ELECTRONICS,Ring Counter | Sequential Logic Circuit | Digital Circuit Design in EXTC Engineering,Ekeeda,https://www.youtube.com/watch?v=XF6Vy1Si6Mc,3.0.9,3,2,CSE-2
CSE,DIGITAL ELECTRONICS,Design Procedure for Clocked Sequential Circuits,Neso Academy,https://www.youtube.com/watch?v=NbON135lf60,4.0.1,4,2,CSE-2
CSE,DIGITAL ELECTRONICS,U4L4.1 |Analysis of Asynchronous sequential circuit |Transition table of Asynchronous sequential,Techno Tutorials ( e-Learning),https://www.youtube.com/watch?v=V9D5taqA84Q,4.0.2,4,2,CSE-2
CSE,DIGITAL ELECTRONICS,Design Procedure for Clocked Sequential Circuits,Neso Academy,https://www.youtube.com/watch?v=NbON135lf60,4.0.3,4,2,CSE-2
CSE,DIGITAL ELECTRONICS,Finite State Machine : State Reduction and State Assignment in the State Diagram,ALL ABOUT ELECTRONICS,https://www.youtube.com/watch?v=qq7moL5ueNQ,4.0.4,4,2,CSE-2
CSE,DIGITAL ELECTRONICS,U4L4.1 |Analysis of Asynchronous sequential circuit |Transition table of Asynchronous sequential,Techno Tutorials ( e-Learning),https://www.youtube.com/watch?v=V9D5taqA84Q,4.0.5,4,2,CSE-2
CSE,DIGITAL ELECTRONICS,"Introduction of Latches and Flip-Flops - Digital Electronics in telugu, STLD, DLD, B-TECH, DIPLOMA",Anusha world,https://www.youtube.com/watch?v=T9z3yta2QD0,4.0.6,4,2,CSE-2
CSE,DIGITAL ELECTRONICS,U4L4.6 |Reducing State Table using Merger Table| Reduction of state table &amp; flow table |Merger Table,Techno Tutorials ( e-Learning),https://www.youtube.com/watch?v=y0iVx7NNGZ0,4.0.7,4,2,CSE-2
CSE,DIGITAL ELECTRONICS,Race free state assignment,Prof Shirly ECE classes,https://www.youtube.com/watch?v=O1M7RcxAcY4,4.0.8,4,2,CSE-2
CSE,DIGITAL ELECTRONICS,Unit 4 Hazards in Combinational | Sequential Circuits | Removal of Hazards | Digital Electronics,Study Circle,https://www.youtube.com/watch?v=6-JcOVlreWM,4.0.9,4,2,CSE-2
CSE,DIGITAL ELECTRONICS,Diode Transistor Logic (DTL) | Digital Circuits | DTL as NAND gate | Logic Families,Gautam Varde,https://www.youtube.com/watch?v=noh6TrLtNHA,5.0.1,5,2,CSE-2
CSE,DIGITAL ELECTRONICS,"Fat Cells Have &quot;Memory&quot;, Remember Past Obesity | Vantage With Palki Sharma",Firstpost,https://www.youtube.com/watch?v=1h8AyySRqzI,5.0.2,5,2,CSE-2
CSE,DIGITAL ELECTRONICS,How to install DCTLs in DaVinci Resolve,Kaur Hendrikson,https://www.youtube.com/watch?v=dcC-REOI89U,5.0.3,5,2,CSE-2
CSE,DIGITAL ELECTRONICS,"Lec-90 TTL Logic Family- Circuit, Working, Truth Table, Advantages| DE or STLD | R K Classes |Hindi",R K Classes,https://www.youtube.com/watch?v=VoRnABbR7o4,5.0.4,5,2,CSE-2
CSE,DIGITAL ELECTRONICS,Putting his body on the line 🔥#ECL #YeHitsViralHain #BBvDD #BangaloreBashers,Entertainers Cricket League (ECL),https://www.youtube.com/watch?v=NOFRAxsfSyM,5.0.5,5,2,CSE-2
CSE,DIGITAL ELECTRONICS,Implementation of boolean function using CMOS logic,Explore the way,https://www.youtube.com/watch?v=SgSXj7ritnk,5.0.6,5,2,CSE-2
CSE,DIGITAL ELECTRONICS,"Digital IC Parameters: Fan Out, Fan In, and Operating Temperature",Engineering Funda,https://www.youtube.com/watch?v=-30puAjk0sQ,5.0.7,5,2,CSE-2
CSE,DIGITAL ELECTRONICS,Noise Margin and Fan-out of Logic Gate Explained,ALL ABOUT ELECTRONICS,https://www.youtube.com/watch?v=n00XBZ5fpEU,5.0.8,5,2,CSE-2
CSE,DIGITAL ELECTRONICS,Why RAM is used in Computers 🖥️ | Use of RAM | Types of RAM Memory,Gate Smashers,https://www.youtube.com/watch?v=qDc8ucAPao0,5.0.9,5,2,CSE-2
CSE,DIGITAL ELECTRONICS,Programmable Logic Array (PLA) | Easy Explanation,Neso Academy,https://www.youtube.com/watch?v=jrQ1YYgiOTo,5.0.10,5,2,CSE-2
CSE,DIGITAL ELECTRONICS,Integrated Circuit and Logic Families - Digital Logic and Logic Families - Industrial Electronics,Ekeeda,https://www.youtube.com/watch?v=HCgONbTbsFg,5.0.12,5,2,CSE-2
CSE,DIGITAL ELECTRONICS,How to use ROM as Programmable Logic Device | ROM as PLD,ALL ABOUT ELECTRONICS,https://www.youtube.com/watch?v=zpYSia8vQNs,5.0.13,5,2,CSE-2
IT,DIGITAL ELECTRONICS,Representation of signed number | sign magnitude form | 1&#39;s complement and 2&#39;s complement form,RF Design Basics,https://www.youtube.com/watch?v=zMX2WERv74k,1.0.1,1,2,IT-2
IT,DIGITAL ELECTRONICS,creative ideas for Logic gates,Creative ideas EEE,https://www.youtube.com/watch?v=QIc7qLSdSno,1.0.2,1,2,IT-2
IT,DIGITAL ELECTRONICS,"Introduction to Binary code | ASCII, UNICODE, EBCDIC, BCD | Number System",Gate Smashers,https://www.youtube.com/watch?v=0UVSPwzGw4U,1.0.3,1,2,IT-2
IT,DIGITAL ELECTRONICS,Number System Conversion in DIGITAL LOGIC DESIGN,PAAS ACADEMY,https://www.youtube.com/watch?v=VXiBe7RZax0,1.0.4,1,2,IT-2
IT,DIGITAL ELECTRONICS,Demorgan&#39;s Theorem proof with the help of Truth Table,Vinita Kushwaha,https://www.youtube.com/watch?v=ZMZRacxsBbI,1.0.5,1,2,IT-2
IT,DIGITAL ELECTRONICS,SOP and POS forms - Concept and solved example - Hindi,Electronics Subjectified,https://www.youtube.com/watch?v=HO89lqPptxo,1.0.6,1,2,IT-2
IT,DIGITAL ELECTRONICS,Boolean Function Representation: SOP and POS Form | Minterms and Maxterms Explained,ALL ABOUT ELECTRONICS,https://www.youtube.com/watch?v=YmKmS9bpMqM,1.0.7,1,2,IT-2
IT,DIGITAL ELECTRONICS,5 Variable K-Map with an example || Five Variable Karnaugh Map || DLD || DE,Sudhakar Atchala,https://www.youtube.com/watch?v=7ygVckru4T0,1.0.8,1,2,IT-2
IT,DIGITAL ELECTRONICS,K-map with don&#39;t care | KEE401 | Previous year question,Techno Tutorials ( e-Learning),https://www.youtube.com/watch?v=S1IYGoD-XFc,1.0.9,1,2,IT-2
IT,DIGITAL ELECTRONICS,SOP and POS Form Examples,Neso Academy,https://www.youtube.com/watch?v=K2cpJex0o_A,1.1.0,1,2,IT-2
IT,DIGITAL ELECTRONICS,Implementation of all logic gates with NAND gate | Design with universal gates | digital electronics,RF Design Basics,https://www.youtube.com/watch?v=4-kCfYGZDtE,1.1.1,1,2,IT-2
IT,DIGITAL ELECTRONICS,tabulation method in digital electronics in hindi | quine mccluskey method,Aasaan padhaai,https://www.youtube.com/watch?v=enaCwIFbAGI,1.1.2,1,2,IT-2
IT,DIGITAL ELECTRONICS,Introduction to Combinational Circuits in digital electronics Tutorials,CS Engineering Gyan,https://www.youtube.com/watch?v=9dQ2J0FAtO8,2.0.1,2,2,IT-2
IT,DIGITAL ELECTRONICS,"What is Magnitude Comparator (Digital Comparator) | 1-bit, 2-bit and 4-bit Comparators Explained",ALL ABOUT ELECTRONICS,https://www.youtube.com/watch?v=wgje9eH3TT0,2.0.2,2,2,IT-2
IT,DIGITAL ELECTRONICS,Introduction to Multiplexer | What are Multiplexers | Digital Electronics,Gate Smashers,https://www.youtube.com/watch?v=p6yPvw88BJk,2.0.3,2,2,IT-2
IT,DIGITAL ELECTRONICS,Working of Demultiplexers | Digital Electronics,Gate Smashers,https://www.youtube.com/watch?v=sfO49TABrNo,2.0.4,2,2,IT-2
IT,DIGITAL ELECTRONICS,Introduction to Decoders || 2 × 4 Decoder || Digital Logic Design || Digital Electronics | DLD | DE,Sudhakar Atchala,https://www.youtube.com/watch?v=FavBqeTTmO0,2.0.5,2,2,IT-2
IT,DIGITAL ELECTRONICS,Multiplexed Display devices Part1,Mohini Singh,https://www.youtube.com/watch?v=Er_XjdAZYxQ,2.0.6,2,2,IT-2
IT,DIGITAL ELECTRONICS,Full Adder,Neso Academy,https://www.youtube.com/watch?v=RK3P9L2ZXk4,2.0.7,2,2,IT-2
IT,DIGITAL ELECTRONICS,Half Adder || Combinational Circuit || Digital Logic Design || Digital Electronics || DLD || DE,Sudhakar Atchala,https://www.youtube.com/watch?v=Ik0Usp4KHTU,2.0.8,2,2,IT-2
IT,DIGITAL ELECTRONICS,Full Subtractor | Easy Explanation,Neso Academy,https://www.youtube.com/watch?v=dBXGGWbtt6U,2.0.9,2,2,IT-2
IT,DIGITAL ELECTRONICS,Difference between Serial Adder and Parallel Adder | Digital Electronics,Vasudha's Engineering Classes,https://www.youtube.com/watch?v=lBI_8c3zP_0,2.0.10,2,2,IT-2
IT,DIGITAL ELECTRONICS,N Bit Parallel Adder 4 Bit Parallel Adder,TutorialsPoint,https://www.youtube.com/watch?v=DwoM9_Qq3r4,2.0.11,2,2,IT-2
IT,DIGITAL ELECTRONICS,BCD Adder | Simple Explanation,Neso Academy,https://www.youtube.com/watch?v=9O7OJi7RCLQ,2.0.12,2,2,IT-2
IT,DIGITAL ELECTRONICS,Introduction to Sequential Circuits | Important,Neso Academy,https://www.youtube.com/watch?v=AaN72s5WfOM,3.0.1,3,2,IT-2
IT,DIGITAL ELECTRONICS,Adjustable Toggle Latch Clamp Review - Real World Use!,Unboxing Experience,https://www.youtube.com/watch?v=3ahIqnctYMM,3.0.2,3,2,IT-2
IT,DIGITAL ELECTRONICS,flip flop क्या होता हैं। drishti ias interview।#motivation #shorts #ias,Drishti Shots 2 M,https://www.youtube.com/watch?v=GGUbrqEkVjI,3.0.3,3,2,IT-2
IT,DIGITAL ELECTRONICS,SR Flip Flop to JK Flip Flop Conversion || Digital Logic Design || DLD || Digital Electronics || DE,Sudhakar Atchala,https://www.youtube.com/watch?v=gNtMMweJxpU,3.0.4,3,2,IT-2
IT,DIGITAL ELECTRONICS,Shift Register (SISO Mode),Neso Academy,https://www.youtube.com/watch?v=unorn9n-UpE,3.0.5,3,2,IT-2
IT,DIGITAL ELECTRONICS,Introduction to Counters | Important,Neso Academy,https://www.youtube.com/watch?v=iaIu5SYmWVM,3.0.6,3,2,IT-2
IT,DIGITAL ELECTRONICS,Synchronous Counters Explained (Part-1),ALL ABOUT ELECTRONICS,https://www.youtube.com/watch?v=dIianWwz-Fw,3.0.7,3,2,IT-2
IT,DIGITAL ELECTRONICS,Johnson Counter | Twisted Ring Counter,Gate Smashers,https://www.youtube.com/watch?v=r80M7hOpzhA,3.0.8,3,2,IT-2
IT,DIGITAL ELECTRONICS,Ring Counter | Sequential Logic Circuit | Digital Circuit Design in EXTC Engineering,Ekeeda,https://www.youtube.com/watch?v=XF6Vy1Si6Mc,3.0.9,3,2,IT-2
IT,DIGITAL ELECTRONICS,Design Procedure for Clocked Sequential Circuits,Neso Academy,https://www.youtube.com/watch?v=NbON135lf60,4.0.1,4,2,IT-2
IT,DIGITAL ELECTRONICS,U4L4.1 |Analysis of Asynchronous sequential circuit |Transition table of Asynchronous sequential,Techno Tutorials ( e-Learning),https://www.youtube.com/watch?v=V9D5taqA84Q,4.0.2,4,2,IT-2
IT,DIGITAL ELECTRONICS,Design Procedure for Clocked Sequential Circuits,Neso Academy,https://www.youtube.com/watch?v=NbON135lf60,4.0.3,4,2,IT-2
IT,DIGITAL ELECTRONICS,Finite State Machine : State Reduction and State Assignment in the State Diagram,ALL ABOUT ELECTRONICS,https://www.youtube.com/watch?v=qq7moL5ueNQ,4.0.4,4,2,IT-2
IT,DIGITAL ELECTRONICS,U4L4.1 |Analysis of Asynchronous sequential circuit |Transition table of Asynchronous sequential,Techno Tutorials ( e-Learning),https://www.youtube.com/watch?v=V9D5taqA84Q,4.0.5,4,2,IT-2
IT,DIGITAL ELECTRONICS,"Introduction of Latches and Flip-Flops - Digital Electronics in telugu, STLD, DLD, B-TECH, DIPLOMA",Anusha world,https://www.youtube.com/watch?v=T9z3yta2QD0,4.0.6,4,2,IT-2
IT,DIGITAL ELECTRONICS,U4L4.6 |Reducing State Table using Merger Table| Reduction of state table &amp; flow table |Merger Table,Techno Tutorials ( e-Learning),https://www.youtube.com/watch?v=y0iVx7NNGZ0,4.0.7,4,2,IT-2
IT,DIGITAL ELECTRONICS,Race free state assignment,Prof Shirly ECE classes,https://www.youtube.com/watch?v=O1M7RcxAcY4,4.0.8,4,2,IT-2
IT,DIGITAL ELECTRONICS,Unit 4 Hazards in Combinational | Sequential Circuits | Removal of Hazards | Digital Electronics,Study Circle,https://www.youtube.com/watch?v=6-JcOVlreWM,4.0.9,4,2,IT-2
IT,DIGITAL ELECTRONICS,Diode Transistor Logic (DTL) | Digital Circuits | DTL as NAND gate | Logic Families,Gautam Varde,https://www.youtube.com/watch?v=noh6TrLtNHA,5.0.1,5,2,IT-2
IT,DIGITAL ELECTRONICS,"Fat Cells Have &quot;Memory&quot;, Remember Past Obesity | Vantage With Palki Sharma",Firstpost,https://www.youtube.com/watch?v=1h8AyySRqzI,5.0.2,5,2,IT-2
IT,DIGITAL ELECTRONICS,How to install DCTLs in DaVinci Resolve,Kaur Hendrikson,https://www.youtube.com/watch?v=dcC-REOI89U,5.0.3,5,2,IT-2
IT,DIGITAL ELECTRONICS,"Lec-90 TTL Logic Family- Circuit, Working, Truth Table, Advantages| DE or STLD | R K Classes |Hindi",R K Classes,https://www.youtube.com/watch?v=VoRnABbR7o4,5.0.4,5,2,IT-2
IT,DIGITAL ELECTRONICS,Putting his body on the line 🔥#ECL #YeHitsViralHain #BBvDD #BangaloreBashers,Entertainers Cricket League (ECL),https://www.youtube.com/watch?v=NOFRAxsfSyM,5.0.5,5,2,IT-2
